INPUT_TABLE
Variable ID
Supplysector_relative-cost-logit

region,supplysector,logit.type
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSE_C,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSE_W,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_irr_OrangeR_C,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_irr_OrangeR_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSW_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstSW_W,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_irr_AfrIntS_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_irr_AfrIntS_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstS_C,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_irr_AfrCstS_W,relative-cost-logit
Africa_Southern,water_td_dom_W,relative-cost-logit
Africa_Southern,water_td_ind_W,relative-cost-logit
Africa_Southern,water_td_irr_LimpopoR_C,relative-cost-logit
Africa_Southern,water_td_pri_W,relative-cost-logit
Africa_Southern,water_td_dom_C,relative-cost-logit
Africa_Southern,water_td_irr_LimpopoR_W,relative-cost-logit
Africa_Southern,water_td_elec_W,relative-cost-logit
Africa_Southern,water_td_an_W,relative-cost-logit
Africa_Southern,water_td_ind_C,relative-cost-logit
Africa_Southern,water_td_pri_C,relative-cost-logit
Africa_Southern,water_td_elec_C,relative-cost-logit
Africa_Southern,water_td_an_C,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_irr_AfrCstNW_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_irr_AfrCstNW_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_irr_NileR_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_irr_NileR_C,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_irr_AfrCstW_W,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_irr_AfrCstW_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_irr_AfrIntN_W,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_irr_AfrIntN_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_irr_NigerR_C,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_irr_NigerR_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_irr_LChad_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_irr_LChad_C,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_irr_SenegalR_C,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_irr_SenegalR_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_irr_VoltaR_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_irr_VoltaR_W,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_irr_GuineaGulf_W,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_irr_GuineaGulf_C,relative-cost-logit
Africa_Western,water_td_ind_C,relative-cost-logit
Africa_Western,water_td_dom_C,relative-cost-logit
Africa_Western,water_td_pri_W,relative-cost-logit
Africa_Western,water_td_ind_W,relative-cost-logit
Africa_Western,water_td_irr_CongoR_W,relative-cost-logit
Africa_Western,water_td_pri_C,relative-cost-logit
Africa_Western,water_td_irr_CongoR_C,relative-cost-logit
Africa_Western,water_td_dom_W,relative-cost-logit
Africa_Western,water_td_elec_W,relative-cost-logit
Africa_Western,water_td_an_W,relative-cost-logit
Africa_Western,water_td_elec_C,relative-cost-logit
Africa_Western,water_td_an_C,relative-cost-logit
Africa_Western,water_td_irr_ZambeziR_W,relative-cost-logit
Africa_Western,water_td_irr_ZambeziR_C,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstN_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstN_C,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstE_W,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstE_C,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstW_W,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_irr_AusCstW_C,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_irr_AusInt_W,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_irr_AusInt_C,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_irr_NewZealand_C,relative-cost-logit
Australia_NZ,water_td_irr_NewZealand_W,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstS_C,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_irr_AusCstS_W,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_irr_MurrayDrlg_W,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_irr_MurrayDrlg_C,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_ind_C,relative-cost-logit
Australia_NZ,water_td_elec_C,relative-cost-logit
Australia_NZ,water_td_an_W,relative-cost-logit
Australia_NZ,water_td_pri_C,relative-cost-logit
Australia_NZ,water_td_elec_W,relative-cost-logit
Australia_NZ,water_td_irr_Tasmania_C,relative-cost-logit
Australia_NZ,water_td_irr_Tasmania_W,relative-cost-logit
Australia_NZ,water_td_an_C,relative-cost-logit
Australia_NZ,water_td_pri_W,relative-cost-logit
Australia_NZ,water_td_dom_W,relative-cost-logit
Australia_NZ,water_td_ind_W,relative-cost-logit
Australia_NZ,water_td_dom_C,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_irr_OrinocoR_C,relative-cost-logit
Brazil,water_td_irr_OrinocoR_W,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_irr_SAmerCstNE_C,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_irr_SAmerCstNE_W,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_irr_AmazonR_W,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_irr_AmazonR_C,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_irr_BrzCstN_W,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_irr_BrzCstN_C,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_irr_TocantinsR_W,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_irr_TocantinsR_C,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_irr_BrzCstE_W,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_irr_BrzCstE_C,relative-cost-logit
Brazil,water_td_ind_C,relative-cost-logit
Brazil,water_td_ind_W,relative-cost-logit
Brazil,water_td_elec_W,relative-cost-logit
Brazil,water_td_irr_ParnaibaR_C,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
Brazil,water_td_pri_W,relative-cost-logit
Brazil,water_td_an_W,relative-cost-logit
Brazil,water_td_pri_C,relative-cost-logit
Brazil,water_td_elec_C,relative-cost-logit
Brazil,water_td_irr_ParnaibaR_W,relative-cost-logit
Brazil,water_td_dom_W,relative-cost-logit
Brazil,water_td_an_C,relative-cost-logit
Brazil,water_td_dom_C,relative-cost-logit
