INPUT_TABLE
Variable ID
SubsectorLogit

region,supplysector,subsector,logit.year.fillout,logit.exponent
Central Asia,water_td_pri_C,Black Sea-South Coast,1975,-6
Central Asia,water_td_dom_W,Black Sea-South Coast,1975,-6
Central Asia,water_td_irr_BlackSeaS_C,Black Sea-South Coast,1975,-6
Central Asia,water_td_irr_BlackSeaS_W,Black Sea-South Coast,1975,-6
Central Asia,water_td_dom_C,Black Sea-South Coast,1975,-6
Central Asia,water_td_ind_W,Black Sea-South Coast,1975,-6
Central Asia,water_td_dom_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_an_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_an_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_elec_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_irr_CaspianSW_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_pri_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_ind_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_irr_CaspianSW_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_dom_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_ind_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_pri_W,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_elec_C,Caspian Sea-South West Coast,1975,-6
Central Asia,water_td_elec_C,Syr Darya,1975,-6
Central Asia,water_td_irr_SyrDaryaR_C,Syr Darya,1975,-6
Central Asia,water_td_ind_W,Syr Darya,1975,-6
Central Asia,water_td_irr_SyrDaryaR_W,Syr Darya,1975,-6
Central Asia,water_td_an_W,Syr Darya,1975,-6
Central Asia,water_td_pri_C,Syr Darya,1975,-6
Central Asia,water_td_elec_W,Syr Darya,1975,-6
Central Asia,water_td_pri_W,Syr Darya,1975,-6
Central Asia,water_td_dom_C,Syr Darya,1975,-6
Central Asia,water_td_dom_W,Syr Darya,1975,-6
Central Asia,water_td_ind_C,Syr Darya,1975,-6
Central Asia,water_td_an_C,Syr Darya,1975,-6
Central Asia,water_td_dom_C,Tarim Interior,1975,-6
Central Asia,water_td_dom_W,Tarim Interior,1975,-6
Central Asia,water_td_an_W,Tarim Interior,1975,-6
Central Asia,water_td_an_C,Tarim Interior,1975,-6
Central Asia,water_td_pri_W,Tarim Interior,1975,-6
Central Asia,water_td_elec_W,Tarim Interior,1975,-6
Central Asia,water_td_pri_C,Tarim Interior,1975,-6
Central Asia,water_td_ind_C,Tarim Interior,1975,-6
Central Asia,water_td_irr_Tarim_C,Tarim Interior,1975,-6
Central Asia,water_td_elec_C,Tarim Interior,1975,-6
Central Asia,water_td_irr_Tarim_W,Tarim Interior,1975,-6
Central Asia,water_td_ind_W,Tarim Interior,1975,-6
China,water_td_elec_W,Russia-South East Coast,1975,-6
China,water_td_irr_RusCstSE_W,Russia-South East Coast,1975,-6
China,water_td_ind_W,Russia-South East Coast,1975,-6
China,water_td_ind_C,Russia-South East Coast,1975,-6
China,water_td_dom_W,Russia-South East Coast,1975,-6
China,water_td_elec_C,Russia-South East Coast,1975,-6
China,water_td_pri_C,Russia-South East Coast,1975,-6
China,water_td_irr_RusCstSE_C,Russia-South East Coast,1975,-6
China,water_td_an_W,Russia-South East Coast,1975,-6
China,water_td_pri_W,Russia-South East Coast,1975,-6
China,water_td_an_C,Russia-South East Coast,1975,-6
China,water_td_dom_C,Russia-South East Coast,1975,-6
China,water_td_ind_C,Gobi Interior,1975,-6
China,water_td_dom_C,Gobi Interior,1975,-6
China,water_td_pri_C,Gobi Interior,1975,-6
China,water_td_pri_W,Gobi Interior,1975,-6
China,water_td_an_W,Gobi Interior,1975,-6
China,water_td_dom_W,Gobi Interior,1975,-6
China,water_td_irr_Gobi_C,Gobi Interior,1975,-6
China,water_td_an_C,Gobi Interior,1975,-6
China,water_td_elec_C,Gobi Interior,1975,-6
China,water_td_irr_Gobi_W,Gobi Interior,1975,-6
China,water_td_elec_W,Gobi Interior,1975,-6
China,water_td_ind_W,Gobi Interior,1975,-6
China,water_td_an_W,Amur,1975,-6
China,water_td_dom_C,Amur,1975,-6
China,water_td_irr_AmurR_C,Amur,1975,-6
China,water_td_elec_W,Amur,1975,-6
China,water_td_ind_C,Amur,1975,-6
China,water_td_ind_W,Amur,1975,-6
China,water_td_an_C,Amur,1975,-6
China,water_td_pri_W,Amur,1975,-6
China,water_td_irr_AmurR_W,Amur,1975,-6
China,water_td_pri_C,Amur,1975,-6
China,water_td_elec_C,Amur,1975,-6
China,water_td_dom_W,Amur,1975,-6
China,water_td_pri_W,Ob,1975,-6
China,water_td_pri_C,Ob,1975,-6
China,water_td_ind_C,Ob,1975,-6
China,water_td_elec_C,Ob,1975,-6
China,water_td_irr_ObR_C,Ob,1975,-6
China,water_td_dom_C,Ob,1975,-6
China,water_td_elec_W,Ob,1975,-6
China,water_td_an_W,Ob,1975,-6
China,water_td_an_C,Ob,1975,-6
China,water_td_ind_W,Ob,1975,-6
China,water_td_irr_ObR_W,Ob,1975,-6
China,water_td_dom_W,Ob,1975,-6
China,water_td_irr_AmuDaryaR_C,Amu Darya,1975,-6
China,water_td_irr_AmuDaryaR_W,Amu Darya,1975,-6
China,water_td_ind_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_dom_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_dom_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_pri_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_pri_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_elec_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_an_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_ind_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_elec_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_irr_BoHai_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_irr_BoHai_C,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_an_W,Bo Hai-Korean Bay-North Coast,1975,-6
China,water_td_dom_C,Lake Balkash,1975,-6
China,water_td_elec_C,Lake Balkash,1975,-6
China,water_td_ind_C,Lake Balkash,1975,-6
China,water_td_pri_W,Lake Balkash,1975,-6
China,water_td_elec_W,Lake Balkash,1975,-6
China,water_td_irr_LBalkash_C,Lake Balkash,1975,-6
China,water_td_an_W,Lake Balkash,1975,-6
China,water_td_an_C,Lake Balkash,1975,-6
China,water_td_dom_W,Lake Balkash,1975,-6
China,water_td_ind_W,Lake Balkash,1975,-6
China,water_td_pri_C,Lake Balkash,1975,-6
China,water_td_irr_LBalkash_W,Lake Balkash,1975,-6
China,water_td_irr_SyrDaryaR_W,Syr Darya,1975,-6
China,water_td_irr_SyrDaryaR_C,Syr Darya,1975,-6
China,water_td_ind_W,Ziya He-Interior,1975,-6
China,water_td_elec_C,Ziya He-Interior,1975,-6
China,water_td_elec_W,Ziya He-Interior,1975,-6
China,water_td_irr_ZiyaHe_W,Ziya He-Interior,1975,-6
China,water_td_ind_C,Ziya He-Interior,1975,-6
China,water_td_dom_W,Ziya He-Interior,1975,-6
China,water_td_pri_C,Ziya He-Interior,1975,-6
China,water_td_an_C,Ziya He-Interior,1975,-6
China,water_td_pri_W,Ziya He-Interior,1975,-6
China,water_td_an_W,Ziya He-Interior,1975,-6
China,water_td_dom_C,Ziya He-Interior,1975,-6
China,water_td_irr_ZiyaHe_C,Ziya He-Interior,1975,-6
China,water_td_an_W,China Coast,1975,-6
China,water_td_ind_C,China Coast,1975,-6
China,water_td_pri_W,China Coast,1975,-6
China,water_td_elec_C,China Coast,1975,-6
China,water_td_irr_ChinaCst_C,China Coast,1975,-6
China,water_td_an_C,China Coast,1975,-6
China,water_td_irr_ChinaCst_W,China Coast,1975,-6
China,water_td_dom_W,China Coast,1975,-6
China,water_td_ind_W,China Coast,1975,-6
China,water_td_elec_W,China Coast,1975,-6
China,water_td_dom_C,China Coast,1975,-6
China,water_td_pri_C,China Coast,1975,-6
China,water_td_an_C,Huang He,1975,-6
China,water_td_irr_HuangHeR_W,Huang He,1975,-6
China,water_td_elec_C,Huang He,1975,-6
China,water_td_ind_W,Huang He,1975,-6
China,water_td_pri_C,Huang He,1975,-6
China,water_td_dom_W,Huang He,1975,-6
China,water_td_an_W,Huang He,1975,-6
China,water_td_irr_HuangHeR_C,Huang He,1975,-6
China,water_td_ind_C,Huang He,1975,-6
China,water_td_elec_W,Huang He,1975,-6
China,water_td_pri_W,Huang He,1975,-6
China,water_td_dom_C,Huang He,1975,-6
China,water_td_irr_Tarim_C,Tarim Interior,1975,-6
China,water_td_irr_Tarim_W,Tarim Interior,1975,-6
China,water_td_an_C,Tarim Interior,1975,-6
China,water_td_elec_C,Tarim Interior,1975,-6
China,water_td_dom_C,Tarim Interior,1975,-6
China,water_td_dom_W,Tarim Interior,1975,-6
China,water_td_an_W,Tarim Interior,1975,-6
China,water_td_ind_W,Tarim Interior,1975,-6
China,water_td_ind_C,Tarim Interior,1975,-6
China,water_td_pri_C,Tarim Interior,1975,-6
China,water_td_elec_W,Tarim Interior,1975,-6
China,water_td_pri_W,Tarim Interior,1975,-6
China,water_td_elec_W,Indus,1975,-6
China,water_td_an_W,Indus,1975,-6
China,water_td_dom_W,Indus,1975,-6
China,water_td_irr_IndusR_C,Indus,1975,-6
China,water_td_dom_C,Indus,1975,-6
China,water_td_pri_W,Indus,1975,-6
China,water_td_pri_C,Indus,1975,-6
China,water_td_elec_C,Indus,1975,-6
China,water_td_ind_W,Indus,1975,-6
China,water_td_ind_C,Indus,1975,-6
China,water_td_irr_IndusR_W,Indus,1975,-6
China,water_td_an_C,Indus,1975,-6
China,water_td_ind_W,Plateau of Tibet Interior,1975,-6
China,water_td_dom_W,Plateau of Tibet Interior,1975,-6
China,water_td_elec_C,Plateau of Tibet Interior,1975,-6
China,water_td_irr_Tibet_W,Plateau of Tibet Interior,1975,-6
China,water_td_pri_W,Plateau of Tibet Interior,1975,-6
China,water_td_an_C,Plateau of Tibet Interior,1975,-6
China,water_td_dom_C,Plateau of Tibet Interior,1975,-6
China,water_td_elec_W,Plateau of Tibet Interior,1975,-6
China,water_td_an_W,Plateau of Tibet Interior,1975,-6
China,water_td_ind_C,Plateau of Tibet Interior,1975,-6
China,water_td_pri_C,Plateau of Tibet Interior,1975,-6
China,water_td_irr_Tibet_C,Plateau of Tibet Interior,1975,-6
China,water_td_irr_Taiwan_C,Taiwan,1975,-6
China,water_td_irr_Taiwan_W,Taiwan,1975,-6
China,water_td_irr_Yangtze_W,Yangtze,1975,-6
China,water_td_ind_W,Yangtze,1975,-6
China,water_td_pri_C,Yangtze,1975,-6
China,water_td_dom_W,Yangtze,1975,-6
China,water_td_an_W,Yangtze,1975,-6
China,water_td_irr_Yangtze_C,Yangtze,1975,-6
China,water_td_elec_W,Yangtze,1975,-6
China,water_td_elec_C,Yangtze,1975,-6
China,water_td_ind_C,Yangtze,1975,-6
China,water_td_pri_W,Yangtze,1975,-6
China,water_td_an_C,Yangtze,1975,-6
China,water_td_dom_C,Yangtze,1975,-6
China,water_td_dom_C,Xun Jiang,1975,-6
China,water_td_dom_W,Xun Jiang,1975,-6
China,water_td_pri_C,Xun Jiang,1975,-6
China,water_td_irr_XunJiang_C,Xun Jiang,1975,-6
China,water_td_an_C,Xun Jiang,1975,-6
China,water_td_elec_W,Xun Jiang,1975,-6
China,water_td_irr_XunJiang_W,Xun Jiang,1975,-6
China,water_td_pri_W,Xun Jiang,1975,-6
China,water_td_elec_C,Xun Jiang,1975,-6
China,water_td_an_W,Xun Jiang,1975,-6
China,water_td_ind_W,Xun Jiang,1975,-6
China,water_td_ind_C,Xun Jiang,1975,-6
China,water_td_an_W,Hong-Red River,1975,-6
China,water_td_dom_C,Hong-Red River,1975,-6
China,water_td_pri_C,Hong-Red River,1975,-6
China,water_td_dom_W,Hong-Red River,1975,-6
China,water_td_irr_Hong_C,Hong-Red River,1975,-6
China,water_td_elec_C,Hong-Red River,1975,-6
China,water_td_elec_W,Hong-Red River,1975,-6
China,water_td_an_C,Hong-Red River,1975,-6
China,water_td_ind_C,Hong-Red River,1975,-6
China,water_td_irr_Hong_W,Hong-Red River,1975,-6
China,water_td_ind_W,Hong-Red River,1975,-6
China,water_td_pri_W,Hong-Red River,1975,-6
China,water_td_dom_W,Ganges-Bramaputra,1975,-6
China,water_td_elec_W,Ganges-Bramaputra,1975,-6
China,water_td_an_C,Ganges-Bramaputra,1975,-6
China,water_td_pri_C,Ganges-Bramaputra,1975,-6
China,water_td_elec_C,Ganges-Bramaputra,1975,-6
China,water_td_an_W,Ganges-Bramaputra,1975,-6
China,water_td_irr_GangesR_C,Ganges-Bramaputra,1975,-6
China,water_td_dom_C,Ganges-Bramaputra,1975,-6
China,water_td_irr_GangesR_W,Ganges-Bramaputra,1975,-6
China,water_td_ind_C,Ganges-Bramaputra,1975,-6
China,water_td_ind_W,Ganges-Bramaputra,1975,-6
China,water_td_pri_W,Ganges-Bramaputra,1975,-6
China,water_td_an_W,South China Sea Coast,1975,-6
China,water_td_an_C,South China Sea Coast,1975,-6
China,water_td_dom_C,South China Sea Coast,1975,-6
China,water_td_elec_C,South China Sea Coast,1975,-6
China,water_td_irr_SChinaSea_C,South China Sea Coast,1975,-6
China,water_td_elec_W,South China Sea Coast,1975,-6
China,water_td_pri_C,South China Sea Coast,1975,-6
China,water_td_pri_W,South China Sea Coast,1975,-6
China,water_td_irr_SChinaSea_W,South China Sea Coast,1975,-6
China,water_td_ind_W,South China Sea Coast,1975,-6
China,water_td_ind_C,South China Sea Coast,1975,-6
China,water_td_dom_W,South China Sea Coast,1975,-6
China,water_td_ind_C,Hainan,1975,-6
China,water_td_dom_W,Hainan,1975,-6
China,water_td_ind_W,Hainan,1975,-6
China,water_td_elec_W,Hainan,1975,-6
China,water_td_irr_Hainan_W,Hainan,1975,-6
China,water_td_an_W,Hainan,1975,-6
China,water_td_pri_W,Hainan,1975,-6
China,water_td_an_C,Hainan,1975,-6
China,water_td_elec_C,Hainan,1975,-6
China,water_td_irr_Hainan_C,Hainan,1975,-6
China,water_td_pri_C,Hainan,1975,-6
China,water_td_dom_C,Hainan,1975,-6
China,water_td_dom_W,Mekong,1975,-6
China,water_td_dom_C,Mekong,1975,-6
China,water_td_ind_C,Mekong,1975,-6
China,water_td_an_C,Mekong,1975,-6
China,water_td_elec_C,Mekong,1975,-6
China,water_td_pri_C,Mekong,1975,-6
China,water_td_pri_W,Mekong,1975,-6
China,water_td_an_W,Mekong,1975,-6
China,water_td_elec_W,Mekong,1975,-6
China,water_td_irr_Mekong_C,Mekong,1975,-6
China,water_td_irr_Mekong_W,Mekong,1975,-6
China,water_td_ind_W,Mekong,1975,-6
China,water_td_elec_C,Salween,1975,-6
China,water_td_dom_C,Salween,1975,-6
China,water_td_pri_W,Salween,1975,-6
China,water_td_irr_Salween_C,Salween,1975,-6
China,water_td_irr_Salween_W,Salween,1975,-6
China,water_td_elec_W,Salween,1975,-6
China,water_td_dom_W,Salween,1975,-6
China,water_td_pri_C,Salween,1975,-6
China,water_td_an_W,Salween,1975,-6
China,water_td_an_C,Salween,1975,-6
China,water_td_ind_C,Salween,1975,-6
China,water_td_ind_W,Salween,1975,-6
China,water_td_an_W,Irrawaddy,1975,-6
China,water_td_ind_W,Irrawaddy,1975,-6
China,water_td_elec_W,Irrawaddy,1975,-6
China,water_td_pri_C,Irrawaddy,1975,-6
China,water_td_ind_C,Irrawaddy,1975,-6
China,water_td_dom_W,Irrawaddy,1975,-6
China,water_td_pri_W,Irrawaddy,1975,-6
China,water_td_irr_IrrawaddyR_C,Irrawaddy,1975,-6
China,water_td_irr_IrrawaddyR_W,Irrawaddy,1975,-6
China,water_td_an_C,Irrawaddy,1975,-6
China,water_td_elec_C,Irrawaddy,1975,-6
China,water_td_dom_C,Irrawaddy,1975,-6
EU-12,water_td_dom_W,Baltic Sea Coast,1975,-6
EU-12,water_td_an_W,Baltic Sea Coast,1975,-6
EU-12,water_td_irr_BalticSea_C,Baltic Sea Coast,1975,-6
EU-12,water_td_elec_C,Baltic Sea Coast,1975,-6
EU-12,water_td_pri_C,Baltic Sea Coast,1975,-6
EU-12,water_td_dom_C,Baltic Sea Coast,1975,-6
EU-12,water_td_pri_W,Baltic Sea Coast,1975,-6
EU-12,water_td_ind_C,Baltic Sea Coast,1975,-6
EU-12,water_td_elec_W,Baltic Sea Coast,1975,-6
EU-12,water_td_ind_W,Baltic Sea Coast,1975,-6
EU-12,water_td_irr_BalticSea_W,Baltic Sea Coast,1975,-6
EU-12,water_td_an_C,Baltic Sea Coast,1975,-6
EU-12,water_td_irr_DnkGrmCst_C,Denmark-Germany Coast,1975,-6
EU-12,water_td_irr_DnkGrmCst_W,Denmark-Germany Coast,1975,-6
EU-12,water_td_an_W,Narva,1975,-6
EU-12,water_td_elec_C,Narva,1975,-6
EU-12,water_td_ind_C,Narva,1975,-6
EU-12,water_td_irr_NarvaR_C,Narva,1975,-6
EU-12,water_td_irr_NarvaR_W,Narva,1975,-6
EU-12,water_td_ind_W,Narva,1975,-6
EU-12,water_td_elec_W,Narva,1975,-6
EU-12,water_td_dom_C,Narva,1975,-6
EU-12,water_td_an_C,Narva,1975,-6
EU-12,water_td_pri_C,Narva,1975,-6
EU-12,water_td_pri_W,Narva,1975,-6
EU-12,water_td_dom_W,Narva,1975,-6
EU-12,water_td_pri_W,Daugava,1975,-6
EU-12,water_td_elec_W,Daugava,1975,-6
EU-12,water_td_elec_C,Daugava,1975,-6
EU-12,water_td_an_C,Daugava,1975,-6
EU-12,water_td_dom_W,Daugava,1975,-6
EU-12,water_td_irr_DaugavaR_W,Daugava,1975,-6
EU-12,water_td_irr_DaugavaR_C,Daugava,1975,-6
EU-12,water_td_ind_W,Daugava,1975,-6
EU-12,water_td_pri_C,Daugava,1975,-6
EU-12,water_td_an_W,Daugava,1975,-6
EU-12,water_td_dom_C,Daugava,1975,-6
EU-12,water_td_ind_C,Daugava,1975,-6
EU-12,water_td_dom_C,Oder,1975,-6
EU-12,water_td_an_W,Oder,1975,-6
EU-12,water_td_an_C,Oder,1975,-6
EU-12,water_td_irr_OderR_C,Oder,1975,-6
EU-12,water_td_pri_C,Oder,1975,-6
EU-12,water_td_elec_W,Oder,1975,-6
EU-12,water_td_ind_C,Oder,1975,-6
EU-12,water_td_pri_W,Oder,1975,-6
EU-12,water_td_dom_W,Oder,1975,-6
EU-12,water_td_ind_W,Oder,1975,-6
EU-12,water_td_elec_C,Oder,1975,-6
EU-12,water_td_irr_OderR_W,Oder,1975,-6
EU-12,water_td_dom_W,Wisla,1975,-6
EU-12,water_td_ind_W,Wisla,1975,-6
EU-12,water_td_an_W,Wisla,1975,-6
EU-12,water_td_ind_C,Wisla,1975,-6
EU-12,water_td_irr_WislaR_C,Wisla,1975,-6
EU-12,water_td_irr_WislaR_W,Wisla,1975,-6
EU-12,water_td_elec_C,Wisla,1975,-6
EU-12,water_td_an_C,Wisla,1975,-6
EU-12,water_td_pri_W,Wisla,1975,-6
EU-12,water_td_pri_C,Wisla,1975,-6
EU-12,water_td_dom_C,Wisla,1975,-6
EU-12,water_td_elec_W,Wisla,1975,-6
EU-12,water_td_elec_C,Elbe,1975,-6
EU-12,water_td_pri_W,Elbe,1975,-6
EU-12,water_td_pri_C,Elbe,1975,-6
EU-12,water_td_ind_W,Elbe,1975,-6
EU-12,water_td_an_C,Elbe,1975,-6
EU-12,water_td_dom_W,Elbe,1975,-6
EU-12,water_td_irr_ElbeR_W,Elbe,1975,-6
EU-12,water_td_dom_C,Elbe,1975,-6
EU-12,water_td_irr_ElbeR_C,Elbe,1975,-6
EU-12,water_td_ind_C,Elbe,1975,-6
EU-12,water_td_elec_W,Elbe,1975,-6
EU-12,water_td_an_W,Elbe,1975,-6
EU-12,water_td_an_C,Poland Coast,1975,-6
EU-12,water_td_ind_C,Poland Coast,1975,-6
EU-12,water_td_pri_C,Poland Coast,1975,-6
EU-12,water_td_elec_W,Poland Coast,1975,-6
EU-12,water_td_ind_W,Poland Coast,1975,-6
EU-12,water_td_elec_C,Poland Coast,1975,-6
EU-12,water_td_dom_W,Poland Coast,1975,-6
EU-12,water_td_irr_PolandCst_C,Poland Coast,1975,-6
EU-12,water_td_dom_C,Poland Coast,1975,-6
EU-12,water_td_irr_PolandCst_W,Poland Coast,1975,-6
EU-12,water_td_pri_W,Poland Coast,1975,-6
EU-12,water_td_an_W,Poland Coast,1975,-6
EU-12,water_td_pri_C,Neman,1975,-6
EU-12,water_td_elec_C,Neman,1975,-6
EU-12,water_td_an_C,Neman,1975,-6
EU-12,water_td_an_W,Neman,1975,-6
EU-12,water_td_pri_W,Neman,1975,-6
EU-12,water_td_dom_C,Neman,1975,-6
EU-12,water_td_irr_NemanR_C,Neman,1975,-6
EU-12,water_td_ind_C,Neman,1975,-6
EU-12,water_td_irr_NemanR_W,Neman,1975,-6
EU-12,water_td_dom_W,Neman,1975,-6
EU-12,water_td_elec_W,Neman,1975,-6
EU-12,water_td_ind_W,Neman,1975,-6
EU-12,water_td_irr_DniesterR_C,Dniester,1975,-6
EU-12,water_td_irr_DniesterR_W,Dniester,1975,-6
EU-12,water_td_pri_W,Danube,1975,-6
EU-12,water_td_dom_C,Danube,1975,-6
EU-12,water_td_elec_C,Danube,1975,-6
EU-12,water_td_ind_C,Danube,1975,-6
EU-12,water_td_dom_W,Danube,1975,-6
EU-12,water_td_an_C,Danube,1975,-6
EU-12,water_td_pri_C,Danube,1975,-6
EU-12,water_td_irr_DanubeR_W,Danube,1975,-6
EU-12,water_td_ind_W,Danube,1975,-6
EU-12,water_td_irr_DanubeR_C,Danube,1975,-6
EU-12,water_td_an_W,Danube,1975,-6
EU-12,water_td_elec_W,Danube,1975,-6
EU-12,water_td_ind_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_elec_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_an_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_an_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_pri_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_irr_AdrBlkSea_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_irr_AdrBlkSea_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_ind_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_dom_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_dom_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_elec_C,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_pri_W,Adriatic Sea-Greece-Black Sea Coast,1975,-6
EU-12,water_td_dom_W,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_an_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_ind_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_dom_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_elec_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_irr_MeditE_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_ind_W,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_irr_MeditE_W,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_pri_W,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_pri_C,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_an_W,Mediterranean Sea-East Coast,1975,-6
EU-12,water_td_elec_W,Mediterranean Sea-East Coast,1975,-6
EU-15,water_td_irr_ArcticIsl_W,Arctic Ocean Islands,1975,-6
EU-15,water_td_irr_ArcticIsl_C,Arctic Ocean Islands,1975,-6
EU-15,water_td_an_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_dom_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_ind_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_elec_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_elec_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_pri_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_dom_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_irr_ScndnvN_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_irr_ScndnvN_W,Scandinavia-North Coast,1975,-6
EU-15,water_td_an_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_pri_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_ind_C,Scandinavia-North Coast,1975,-6
EU-15,water_td_ind_C,Sweden,1975,-6
EU-15,water_td_elec_W,Sweden,1975,-6
EU-15,water_td_an_C,Sweden,1975,-6
EU-15,water_td_pri_W,Sweden,1975,-6
EU-15,water_td_dom_C,Sweden,1975,-6
EU-15,water_td_elec_C,Sweden,1975,-6
EU-15,water_td_irr_Sweden_C,Sweden,1975,-6
EU-15,water_td_ind_W,Sweden,1975,-6
EU-15,water_td_irr_Sweden_W,Sweden,1975,-6
EU-15,water_td_an_W,Sweden,1975,-6
EU-15,water_td_pri_C,Sweden,1975,-6
EU-15,water_td_dom_W,Sweden,1975,-6
EU-15,water_td_irr_Finland_C,Finland,1975,-6
EU-15,water_td_ind_W,Finland,1975,-6
EU-15,water_td_elec_W,Finland,1975,-6
EU-15,water_td_pri_C,Finland,1975,-6
EU-15,water_td_an_W,Finland,1975,-6
EU-15,water_td_elec_C,Finland,1975,-6
EU-15,water_td_ind_C,Finland,1975,-6
